movie_id,titleType,originalTitle,isAdult,genres
tt7242142,movie,Blindspotting,0,"Comedy,Crime,Drama"
tt1285009,movie,The Strangers: Prey at Night,0,Horror
tt8722346,movie,Queen & Slim,0,"Crime,Drama,Romance"
tt9196192,movie,Mignonnes,0,Drama
tt6865690,movie,The Professor,0,"Comedy,Drama"
tt7605074,movie,Liu lang di qiu,0,"Action,Adventure,Sci-Fi"
tt1478839,movie,The Art of Racing in the Rain,0,"Comedy,Drama,Romance"
tt3721964,movie,Gringo,0,"Action,Comedy,Crime"
tt10324144,movie,Article 15,0,"Crime,Drama,Mystery"
tt6195094,movie,Ghostland,0,"Drama,Horror,Mystery"
tt9086228,movie,Gretel & Hansel,0,"Fantasy,Horror,Mystery"
tt7547410,movie,Dora and the Lost City of Gold,0,"Adventure,Animation,Comedy"
tt9784456,movie,The Kissing Booth 2,0,"Comedy,Romance"
tt4799066,movie,Midnight Sun,0,"Drama,Romance"
tt3317234,movie,"Game Over, Man!",0,"Action,Comedy"
tt7098658,movie,Raazi,0,"Action,Drama,Thriller"
tt8242084,movie,My Spy,0,"Action,Comedy"
tt11057644,movie,The Christmas Chronicles: Part Two,0,"Adventure,Comedy,Family"
tt5198068,movie,WolfWalkers,0,"Adventure,Animation,Family"
tt7485048,movie,Super 30,0,"Biography,Drama"
tt7137380,movie,Destroyer,0,"Action,Crime,Drama"
tt6987770,movie,Destination Wedding,0,"Comedy,Drama,Romance"
tt10530176,movie,Kol,0,"Crime,Horror,Mystery"
tt10362466,movie,After We Collided,0,"Drama,Romance"
tt3907584,movie,All the Bright Places,0,"Drama,Romance"
tt5501104,movie,Gräns,0,"Crime,Drama,Fantasy"
tt4995776,movie,The Red Sea Diving Resort,0,"Drama,History,Thriller"
tt5929754,movie,Wildlife,0,Drama
tt4068576,movie,The Nightingale,0,"Adventure,Drama,Thriller"
tt7019842,movie,96,0,"Drama,Romance"
tt9016974,movie,Synchronic,0,"Drama,Horror,Mystery"
tt6857166,movie,Book Club,0,"Comedy,Drama,Romance"
tt7634968,movie,What Men Want,0,"Comedy,Fantasy,Romance"
tt1308728,movie,The Happytime Murders,0,"Action,Comedy,Crime"
tt8954732,movie,The Princess Switch,0,"Comedy,Drama,Family"
tt6095472,movie,The Angry Birds Movie 2,0,"Action,Adventure,Animation"
tt6218358,movie,Calibre,0,"Drama,Thriller"
tt6436726,movie,7500,0,"Action,Drama,Thriller"
tt3089630,movie,Artemis Fowl,0,"Adventure,Family,Fantasy"
tt6535880,movie,Haunt,0,"Horror,Thriller"
tt7946422,movie,Prospect,0,"Adventure,Drama,Sci-Fi"
tt6527426,movie,Zero,0,"Comedy,Drama,Romance"
tt8130968,movie,Badla,0,"Crime,Drama,Mystery"
tt9614460,movie,Chhapaak,0,"Biography,Drama"
tt2126357,movie,Second Act,0,"Comedy,Drama,Romance"
tt12749596,movie,Host,0,"Horror,Mystery"
tt10003008,movie,The Rental,0,"Drama,Horror,Mystery"
tt10161886,movie,The Prom,0,"Comedy,Drama,Musical"
tt6285944,movie,The Banker,0,"Biography,Drama"
tt0859635,movie,Super Troopers 2,0,"Comedy,Crime,Mystery"
tt10964430,movie,Thappad,0,Drama
tt6768578,movie,Dogman,0,"Crime,Drama,Thriller"
tt2762506,movie,Bacurau,0,"Adventure,Mystery,Thriller"
tt4504044,movie,The Prodigy,0,"Fantasy,Horror,Mystery"
tt7772582,movie,Never Rarely Sometimes Always,0,Drama
tt7961060,movie,Doragon bôru chô: Burorî,0,"Action,Adventure,Animation"
tt6288124,movie,"Don't Worry, He Won't Get Far on Foot",0,"Biography,Comedy,Drama"
tt6269368,movie,The Clovehitch Killer,0,"Crime,Drama,Mystery"
tt9252468,movie,Mosul,0,"Action,Drama,War"
tt7748244,movie,Ölümlü Dünya,0,"Action,Comedy,Crime"
tt8108274,movie,Tanhaji: The Unsung Warrior,0,"Action,Biography,Drama"
tt9477520,movie,Asuran,0,"Action,Drama"
tt4648786,movie,Harriet,0,"Action,Biography,Drama"
tt9072352,movie,Relic,0,"Drama,Horror,Mystery"
tt6348138,movie,Missing Link,0,"Adventure,Animation,Comedy"
tt9354944,movie,Jexi,0,"Comedy,Romance,Sci-Fi"
tt6116856,movie,The Night Comes for Us,0,"Action,Thriller"
tt8851668,movie,The Lovebirds,0,"Action,Comedy,Crime"
tt3152592,movie,Scoob!,0,"Adventure,Animation,Comedy"
tt7218518,movie,Padman,0,"Comedy,Drama"
tt7329656,movie,47 Meters Down: Uncaged,0,"Adventure,Drama,Horror"
tt10065694,movie,Antebellum,0,"Drama,Horror,Mystery"
tt2011311,movie,The Outsider,0,"Action,Crime,Drama"
tt3612126,movie,The Grudge,0,"Fantasy,Horror"
tt10521092,movie,De slag om de Schelde,0,"Drama,War"
tt6521876,movie,Jay and Silent Bob Reboot,0,"Action,Adventure,Comedy"
tt9691136,movie,Shadow in the Cloud,0,"Action,Horror,War"
tt8266310,movie,Blinded by the Light,0,"Comedy,Drama,Music"
tt5867314,movie,The Empty Man,0,"Horror,Mystery,Thriller"
tt5316540,movie,Close,0,"Action,Drama,Thriller"
tt6628102,movie,Ahlat Agaci,0,Drama
tt10199590,movie,Les misérables,0,"Crime,Drama,Thriller"
tt10310140,movie,Fatman,0,"Action,Fantasy,Thriller"
tt8179388,movie,Rim of the World,0,"Action,Adventure,Comedy"
